tweet_id,sentiment,text
631452777642881000,positive,August 13 2015/1975: A celebration of 40 years since the Grateful Dead's legendary One From The...
639449428865057000,positive,"Love all of you, thanks you guys for showing me a new Hannibal! -Fannibal"
639524372680680000,positive,[someone] [someone] kinda me on Tuesday lol I was numb and done with Hannibal it was scary. Hopped back on the feels train on Wed tho
639537087180591000,neutral,[someone] - ahhh don't talk about it!! I'll start tomorrow night at home or the day after. Need to finish Hannibal first
639552362588320000,positive,There's a 99% chance I'm going to start Hannibal tomorrow.
639585745074827000,neutral,My mum just asked me what we're supposed to watch now on Thursday nights since Hannibal is over ;A;
639588201619829000,neutral,help help it is thursday and my brain is saying hey remember back when an episode of Hannibal would be airing in 2 hours in Canada
639624586812883000,positive,[someone] I'll be Abigail on Saturday and Hannibal on Sunday :D If you think you see me shout loud and I'll probably hear it~
639633072409956000,positive,Also [someone] gets into town tmrw! Sunday + Monday I'm going up to Hannibal to see her (and various other friends) at the steampunk expo.
639634179395707000,positive,I'm so glad we're doing this. I'm so glad we're doing it on Saturday too. ha.  Hannibal isn't leaving my life nope! #Hannibal #EatingThem
639788172667454000,positive,I have packed just about everything needed for #Tracon starting tomorrow. I am now allowed to watch a couple episodes of Hannibal and knit.
639874357494444000,positive,"Just sat down to watch the final episode of Hannibal, Season 3. Incredible show!"
639918387213279000,positive,I'm so excited for the new episode of Hannibal tomorrow *cries*
639938026655875000,neutral,"[someone] -may try and poison me? Hmm? Hannibal stood straight, he said that in an almost sarcastic tone but this was still a cat -
639962232739266564	neutral	[someone] [someone] [someone] we need to reach the speed of light, we may need Hannibal's help
639974400830382080	positive	I'm going to binge watch Hannibal tomorrow night. Anyone wish to join me? [someone] [someone] [someone] [someone]
639975570198130688	positive	Hannibal gets another TD w/ 10:03 left in the 3rd quarter, extra point no good. Boonville is down 30-7.   .[someone]  #FNF
640009670606868480	positive	Nearing the end of Season the 1st of HANNIBAL. I love it so much already I'm devastated in advance that the show stopped before Clarice.
640063936843268096	positive	[someone] 2nd only to Hannibal in best show of the year. Who was knocking at the door??? #MrRobot
640148816683896833	positive	Hi [someone] - I noticed in the Guide app that there's no mention of the Hannibal photo op on Sunday. Is it still running? Great job!
640155615554338816	positive	[someone] We've gone for Hannibal over trash but still, lazy days! Am excited to see you and catch up tomorrow. Hello to R.
640219070030196736	positive	[someone] Just rewatching the 2nd series finale of Hannibal for the nth time. Not enough words to explain how much it all means to me!
640252876581789696	positive	[someone] it was on thurs :/ it was a last minute secret show at club bahia. it was so dope! Hannibal and donnell rawlings came thru
640303432272859136	neutral	Photo: That moment on Saturday night when you realize that Hannibal is over."
640882920400380000,positive,"[someone] Dexter is great but give Hannibal another try, it gets better after the 5th episode :p"
640945784528069000,positive,[someone] Michael Marshall shot the hell out of the Hannibal finale. (This movie rules. Loving Maddin Monday)
641025972469301000,positive,While I was at Taco Bell I got to thinking about Hannibal. I might not be ready to watch the finale but MAYBE I could watch the 2nd to last.
641033764269859000,positive,"OK so maybe I'm watching, for the 1st time, the 1st episode of the 1st season of Hannibal and OH MY LORD WHAT IS THIS"
641261396697719000,neutral,"[someone] Hannibal removes his hand from your forehead, Will's temperature was back again. He sat down beside the younger man -"
641369022999741000,positive,[someone] Thank you my love! And I have had a fab day! Distinct lack of Hannibal but I'll put that right tomorrow! xx
641380936483930000,neutral,"[someone] Seriously, when people lament they didn't take the 1st possible deal for Hannibal, I tell them go watch Lost in La Mancha."
641403946158822000,neutral,"[someone] but idk when i'm gonna get around to hannibal and i know wonderfalls is just a season, so i may just tide myself over with that"
641472430502838000,positive,I'll be sending off Summer and HANNIBAL tomorrow. It'll be a bittersweet day.
641554047284200000,neutral,[someone] I'm going to be lost without Hannibal on a Wednesday
641579196288926000,neutral,"Several of HNB's staff will be serving at the Early Bird Kiwanis Pork Dinner this Friday the 11th, 11-6 pm at Y's Men Pavilion in Hannibal."
641661395944079000,neutral,Lots of crime action in Hannibal the past two days... check it out in tomorrow's [someone]
640994093514928000,neutral,Jerry Vance may no longer be a Conservative candidate but maybe Harper can name him to the Senate. #elxn42
640995569972982000,neutral,Unpopular opinion:  Harper is right to think Nats fans ditching in the 7th inning was brutal.  No sure he was right to say it though.
640996620939711000,negative,"Sorry, Harper, but for once just take the blame. Nats' blew the game. "
640996918005494000,neutral,"Gazette: Bloc is open to coalition with anyone except Harper, Duceppe says. Of course, anyone may be only NDP. #polcan #elx42"
640998594917569000,positive,[someone] I pretty sure none of those fans regret not being there to see Harper strike out in the 9th on a pitch in the dirt.
641001036178686000,negative,[someone] [someone] [someone] [someone] Goldschimdt? for leading a last place team? Harper? may not even make the playoffs lol
641005911071433000,positive,I don't much like Harper but he is right to do this.
641007605243093000,positive,Sherman or Harper: Who knows the strike zone better? My column:
641007608548192000,negative,What a tool [someone] is once again - Fans leaving in the 7th inning in Washington today is brutal.Period. No reason to go after Harper.
641009874965430000,neutral,Harper's Worst Offense against Refugees may be Climate Record as rising temperatures add to chaos in the Middle East
641014390670631000,negative,"But hey, if you're mad at Harper, go to the game tomorrow and tell him how you feel for all 9 innings"
641020452828222000,negative,iSIS took last oilfield Syria. Harper's 3 bombing runs  may kill civilians not the problem or cause.
641026319120212000,neutral,[someone] Harvey thanks you for this scene Harper. Takes the attention off him to pitch tomorrow lol.
641026616601260000,neutral,I stand with Harper on this. You shouldn't be leaving in the 7th on what essentially is a playoff game. It's not like the game went
641034645581242000,neutral,"There's only one Minister in Harper's pantheon, and he's 100% Prime... (May contain Antibiotics, HGH, GMO...)"
641038927491678000,positive,[someone] [someone] If u keep Harper as PM I may well cross the Lake myself! U have one incredible leader. Balanced budget and all!
641045231434121000,neutral,[someone] Harper will issue an apology through the team no later than tomorrow.
641047894888444000,negative,If Harper doesn't want fans to leave in the 7th perhaps he and his teammates should stop under performing and losing big ball games? #nats
641050223104668000,neutral,"yeah, Harper went 0-3 tonight. that doesn't mean he doesn't have every right to call out every single fake nats fan that left in the 7th"
641065086799475000,negative,Choosing to read the transcript of the interview Mansbridge did with Harper due to the extreme 2nd hand embarrassment I'm bound to endure
641067571551334000,negative,[someone] I feel it is 2nd rate. Mansbridge doesn't point out when Harper's not answering the question. Debaters would do that.
641068714754998000,neutral,Watch Harper's toupee suddenly look alot cheaper Oct 20 when our taxes are no longer paying for it. #elexn42
641069315119313000,positive,"[someone] if you're interested... Mansbridge's Harper interview. Justin tomorrow, Mulcair Wednesday."
641083151708762000,positive,C'mon... It's pretty hard to form the Harper govt without Harper!!! Wait... maybe they have another Harper... 
641087425314337000,neutral,"Now that he's in 3rd place in polls, Harper unveils inspiring new slogan: I'm not perfect. Circling the drain time. #elxn42 #cdnpoli"
641093553070846000,neutral,"Harper,s high standards for candidate selection, Dauphin Swan River MP running for the 3rd time un nominated, stamped by Harper"
641107168507204000,negative,[someone] let's go easy on the pigs. I just can't stand the sight of Harper. It's the 21st century...can't we teach robots to love?
641107786022175000,negative,[someone] Harper the CPC are going to become a 3rd place party because of your reckless leadership #stopharper #cdnpoli #elxn42
641121365567763000,neutral,"But for the first time since the writ was dropped, I really have no idea whether Harper will be PM after Oct 19th, or who would replace him."
641130593238037000,positive,David Wright is a beast and Harper needs to come to Philly we will stay till the 9th if you play for us. [someone]
641149812671316000,neutral,"[someone] Harper looks tired. Do you ever sleep? Then again, I should be too. I have to get up early tomorrow."
641151018068128000,negative,"Harper, you may not think Justin's ready, but urine over your head."
641190589380301000,negative,"News in the #DMV: Commuters face Terrible Traffic Tuesday; 6 shot, 1 fatally, in 2 DC shootings; Hot, 93; Nats lose, Harper calls out fans"
641212471915774000,negative,[someone] Harper &amp; cabal insult the intelligence of Canadians on a daily basis. Tired of all the lies &amp; spin. Roll on Oct 19th! #auditthisPOS
641240258240234000,negative,Of many single issue reasons to reject Harper. This is one. Imagine the cost of removing all that concrete. #elxn42 
641253583204299000,negative,Does Harper even realize there in 3rd place! Talk about burying you head in the sand... Stay the course... Of lies and deceit! #cdnpoli
641266085854061000,neutral,"[someone] It's happened. Harper may try again. What said last night won't matter, it's cling 2 power by whatever means or pogey. #elxn42"
641271636247872000,neutral,[someone] Harper's a 1 trick pony.  Throwing $ from a helicopter doesn't make up for clear lack of CPC vision.  3rd place &amp; dropping.
641276694670766000,neutral,"New CPC ad: Harper may not be perfect, respectful, reliable, accountable, truthful, but... wait where were we going with this?  #elxn42"
641281404328776000,neutral,Harper will be history after Oct 19. His Calgary riding voters should keep it in mind. If he will not be around...
641288139340935000,negative,"[someone] Trudeau may do better if he attacked the NDP, no need to waste time on Harper the Media is 24/7 with the anti Harper narrative"
641290245141459000,neutral,[someone] [someone] you may have principles but lack reality. Liberal far out perform Harper &amp; Mulroney's record. too bad
641297615980597000,negative,"New election laws crreated by cpc makes it difficult to vote against Harper Even w/ 70% of voters against Harper, he may still win #fixed"
641301839103849000,negative,so Harper is blaming Del Mar racing another meet for the summer meet's struggle.  Never change California racing.
641303973845160000,neutral,"[someone] The consortium too. I wanted Harper's hand to be forced &amp; w/ 3rd in polls, he'd have no choice. Mulcair let him off the hook."
641305324524180000,neutral,Harper spoke Tuesday on how the Cons will balance their security concerns with more refugees into Canada. Instigating hate #cdnpoli
641308568516473000,negative,"CPC polling 3rd. Hate polls but I want to believe this. As individual CPC candidates come to realize that Harper is drag to them, Distnce?"
641311972814922000,neutral,"Not sure when Harper chat is scheduled to end (may have already), but he's taken 19 questions so far. #cdnpoli #elxn42"
641316113247302000,negative,[someone] [someone] Yellow journalism.  But you know?  This may be Harper's Waterloo
641317446809453000,negative,Harper's NEW AD I am WHO i am not perfect but depend on me for economy  Harper slip sliding down the polls-3rd We KNOW WHO YOU ARE scares US
641317600023179000,neutral,Super Girls:Dillion Harper gets kinky with April ONeil in saphic massage
641322432456970000,negative,Anyone in Niagara tomorrow should note that Harper will be in Welland. The sulfuric smell won't be coming from the Netherby tunnel for once.
641336067828879000,neutral,[someone] I'm happy to see the #Nats sat Zimmerman over Harper...Harvey owns Harper #Mets
641355778343830000,negative,"[someone] he could, but Harper has been a freak all year, and Votto's 1st half wasn't amazing."
641370654168752000,negative,[someone] at any rate Harper is sinking fast he is talking resignation after 19 Oct.
641371757161644000,neutral,"Mulcair, Harper and Trudeau still in close race after campaign's 1st phase. Leaders considering time-sharing the country."
641388038115979000,neutral,"Harper may be right, it's pretty empty in Nationals park tonight. #Nats  #Mets"
641397360447197000,positive,Bryce Harper is 0-18 against Matt Harvey. Harper will lead off the 3rd inning against Harvey.
641403924377899000,neutral,"Michael Den Tandt: Harper says he is who he is, take him or leave him. That may not be enough -"
641405493223797000,neutral,"Due up for #Nats in the bottom of the 5th:  Werth (0-2, .225)  Rendon (2-2, .268)  Harper (0-2, .334)"
641408835064865000,neutral,"[someone] Thomas, you must use this against Harper even if it did come from Ignatieff. "
641424242379240000,positive,"Harper was right lol, Nats leave in the 7th"
641424442019709000,negative,[someone] I hope someone asks Harper why the team bailed in the 7th inning
641425903755641000,positive,Big spot for Harper now in the 7th to impress the fans left in the park
641426519064212000,negative,Shame all the fans that stuck around to see a six run lead blown and Harper make an out for the 8th time in two games. #Nationals
641426565151240000,negative,Harper may never get a hit against the Mets the rest of his career #LGM
641432412040364000,neutral,[someone] Harper misspoke yesterday. The brutality in the 7th was on the field. Same as tonight. #nats
641432981916230000,positive,[someone] Still have the 9th &amp; top of order!  Harper walkoff homer!
641434130727707000,positive,"OK, last chance for the #Nats. It's Werth, Rendon, Harper vs. Familia in 9th, down 8-7."
641434709948531000,positive,"Werth, Rendon, and Harper due up in the bottom of the 9th, #Nats trail Mets 8-7."
641434958691717000,positive,I hope all the fans stayed into the 9th to watch Harper go 0-5. #nats
641435452847845000,neutral,He's bunting!? That leaves 1st open to walk Harper and set up the DP
641436233089032000,positive,#Nats Rendon bunts but Werth is erased at 2nd. Runner on 1st with 1 out.  Harper at bat...
641436951090827000,neutral,Harper walks. #Nats now have two men on with one out. Escobar will bat next. Still 8-7 Mets in the bottom of the 9th.
641437332118352000,negative,[someone] even a successful bunt puts us right they are now 1st and 2nd 1 out after the IBB to Harper. So dumb.
641439622606799000,neutral,Looks like Harper left in the 7th two days ago.  #Nats  #Splatitude #FireMattWilliams
641440436003951000,neutral,Harper upset with fans 
641445679471198000,negative,[someone] In this series the Nationals may have lost the division and Harper may have lost the MVP.
641447468945773000,negative,"[someone] Mulcair, Trudeau and May are all weaklings just like Harper. Mulcair must dubious and dangerous of bunch. Apologist for Isis."
641449407137710000,neutral,Where's the sun mommy? It's asleep like you should be But Harper's a moon mommy  Dammit kid.
641457583526691000,positive,"[someone] telling why you should trust Harper. Worth the 10 min. to listen. Not after eating, though.#cdnpoli"
641459806491026000,negative,[someone] [someone] [someone]  Harper will be at 20% or less on Oct 19.Jenni Byrne is merely a symptom of the problem #cdnpoli #onpoli
641480671454720000,neutral,Do #mets walk Harper if rendon gets bunt down?  Is Matt Williams under the weather? Pap in 8th facing bottom of order? Left storen out 2 dry
641547994064523000,negative,"Armed with the tools of power &amp; intimidation Harper is trying to steal our country.  On October 19th, armed with pencils LET'S TAKE IT BACK."
641557918593208000,negative,Harper:NDP or Liberal Govt possible Harper's spirit broken tired of so Much Hate against him of his own making Given up the ghost Peace MON
641582047132295000,positive,"[someone] [someone] [someone] [someone] But he's certainly been the 1st or 2nd best player in the NL overall, Harper and Kershaw better."
641587559580217000,neutral,Harper doesn't want to see you leave unless you're stretchered off. #brutal 
641599434263003000,positive,"[someone] Harper putting up historic numbers. Thus far it's been a series to forget at the plate, but, again, he didn't pitch the 7th."
641600711482937000,neutral,[someone] [someone] The idea that the Mets would have walked Harper if it was 1st/2nd no outs in lunacy.
641607717854028000,positive,"[someone] Harper gets first chance, most seats won get 2nd chance. Easy. Harper does not play well with others, ask Danny Williams."
641608752588804000,positive,[someone] [someone]   Keep focus on Harper&amp; all these good things will be added unto you May the best man who wins the heart of Canadians
641610008015282000,negative,"[someone] Force out at 2nd was the first out, then the walk to Harper, then DP.  Yea terrible managing."
641616633060987000,negative,[someone] journey to ISIS. Harper is a dangerous man. For all our sake I hope he goes. Ours is early Nov but I can vote during ++
641635055106822000,neutral,"I wonder if this kind of heckling will happen tomorrow when Harper holds events in #PEI? What say you, Islanders?"
641635135000080000,neutral,Does anyone know where Harper will be appearing tomorrow on #PEI?  #Charlottetown?  #Summerside? The coward is keeping it secret again.
641637219434893000,neutral,Oct 19: Election day; also Harper's last day at work. #elxn42 #cdnpoli 
641640385949766000,negative,"[someone] the Harper doesn't hustle narrative was born, and will endure, b/c of one dumb decision Matty's 1st month on the job"
641642382623117000,negative,CTV Report Harper's troubled campaign may result in the dumping of his campaign manager Jenni Byrne #cdnpoli #elxn42
641653719709413000,neutral,I think the #NDP may have made an error being to focussed on Harper and forgetting about Trudeau who is now leading in the polls.
641655586434720000,positive,"Busy week!   TONIGHT: last lecture with Holly Crocker, 7pm, Harper "
640546118103765000,neutral,"Sunday morning starting with hot chocolate, laundry, Harry Potter movie, and some homework."
640573162497909000,neutral,"Fynn's 9th Birthday is coming up, would it be too early to buy him the first Harry Potter book???"
640580591344353000,neutral,Just getting a feel here... Who here is planning on getting one of the Harry Potter themed items tomorrow? - Nick III
640601875893588000,positive,"Please come at the Harry Potter convention in Paris on 14 and 15 February, i really want to see you ! (Sorry for my bad english)"
640602991863706000,negative,I'm sat watching the worst Harry Potter film ugh
640603480109879000,positive,Today is the 18th anniversary of HARRY POTTER. There are few things I look back on with as much love and...
640614950457578000,positive,guy with British accent just blessed the sacrament. I think it may have been Harry Potter....
640616661683446000,positive,Heyy&lt;3 So as tomorrow's the first day of school...bye I had a good life. -.- :D #jk Sleep well and dream about Harry Potter like I will:D &lt;3
640624332557840000,positive,Have a strong urge to have a Harry Potter marathon tonight &amp; tomorrow
640627316058661000,negative,You'd think I'd be prepared for all the anguish when reading the Harry Potter books all over again for the 10th time. Right? LIKE FUCK.
640630184727704000,positive,She's really funny. In that 5th Harry Potter book I could not stop laughing the whole way through it.
640630774773977000,positive,"Such a good day in Edinburgh! Sightseeing, harry potter cafe, shopping and museum visits :) Edinburgh uni open day tomorrow! Excited :)"
640635839790367000,neutral,3rd attempt of the weekend to try and watch the 2nd Harry Potter #effort
640637612038820000,neutral,I now have to read the 4th Harry Potter for english and my one homework assignment is watch the Two Towers
640645191909532000,positive,If I put in the first Harry Potter movie right now I'll finish the whole series by tomorrow.
640650678680035000,negative,The pacing for the 4th Harry Potter movie was so ridiculously off and it ruined the entire movie.
640659342048539000,neutral,Finally sat down and got going on my homework and Mary asks if we wanna watch Harry Potter. It's like she wants me to flunk out of school.
640665916376773000,neutral,J.K. Rowling wrote the final chapter of the 7th Harry Potter book 9 years before the 1st book was even released.
640672447314948000,neutral,pottergenes: little things you may have forgotten about harry potter over the years they wore pointy hats...
640676300600947000,positive,Okay guys going to take the night off to finally get rid if this cold. I'll be online tomorrow labor day for Harry Potter trivia
640684677079011000,neutral,Perfect date week would be watching all the Harry Potter movies. Obviously the last night would be pt 1&amp;2 of 7th movie.
640685611834217000,neutral,"Blake was upset because I spoiled Harry Potter for her,if you don't know already Dumbledore dies. you may proceed to cry &amp; hate me forever"
640712308554117000,negative,"Hey, can you set up Apple TV so I can watch Harry Potter while I get fucked up? --ladies and gentlemen, may I introduce you to my roomies!"
640732192960725000,neutral,"Last 1st Round Group of the [someone] Book Battle is over, Broken Empire, Malazan, Harry Potter, DIscworld, HDM, &amp; Ketty Jay advance"
640747600895980000,positive,"Ok my goal for October is to make a Spooky Watch List. Like my own 13 Nights of Halloween, except no Harry Potter movies."
640754073281557000,positive,so who wants to come over Tuesday and have a one tree hill or Harry Potter marathon with me:))
640754939124449000,positive,"Classes on Tuesday, so you can expecto patronum me to think of Harry Potter when the word professor comes up"
640754950734135000,positive,"Happy 29th Birthday, Christopher Rithin ([someone])! He played one of Dudley's gang members in Harry Potter and the Order of the Phoenix."
640755535210541000,positive,No classes tomorrow? Watching Harry Potter for the rest of the night :)
640811491223061000,positive,Not bad for a Monday morning.....sitting on the train ready to go along the Harry Potter route. Yesterday we...
640813235558416000,negative,[someone] if you think Harry Potter is better ur not gunna survive as an adult lol honestly though when I went to Logan 3rd was the best
640832161516421000,positive,Set up a Harry Potter surprise for my niece's 11th birthday and it looks pretty coOL
640870773855531000,negative,"Everytime I watch the 4th Harry Potter, a part of me still thinks that maybe Cedric will return to the port-key... But he never does *cries*"
640881079793009000,neutral,[someone] Didn't you get Slytherin in the Harry Potter museum? You sat under the actual sorting hat. That's the official word.
640881254338982000,neutral,my dream last night was the 7th Harry Potter movie as if it were to have happened in my backyard.
640897194179097000,negative,We're sat by the Thames and orally retelling Harry Potter and the Philosophers Stone. I am the worst at this game.
640914809634996000,neutral,This is like the pictures from Harry Potter
640924566055862000,positive,"HARRY POTTER AND THE PRISONER OF AZKABAN ... Our Saturday Family Classic this weekend @ the POLK!  Saturday,..."
640927564308050000,neutral,"My mom thought there were only 4 Harry Potter movies, I think I may have been adopted...oh by the way she's seen all 8."
640939095162810000,positive,Eeeeee I'm going to the harry potter studio tours tomorrow :-D
640942391197868000,positive,"September 7: Happy Birthday, Hugh Mitchell! He played Colin Creevey in Harry Potter and the Chamber of Secrets."
640966978912547000,neutral,Had a lovely last day of the hols with the offspring. Have seen far too much Harry Potter and Thomas the TE. School tomorrow. Phew.
640980151854060000,neutral,Probably gonna bring my laptop to school tomorrow just to watch Harry Potter .. Lol
641001960812900000,neutral,my hw is due tomorrow. so here's some of the harry potter theme song
641003742704345000,positive,Visited the Harry Potter studios in Watford on Friday and bumped into a business contact from [someone] - small world or was it magic?!
641007648666685000,neutral,Quiet Monday night in watching Harry Potter number 6 and mentally preparing myself for the paperwork nightmare that awaits me tomorrow.
641015691391468000,positive,"[someone] i want to see all the new Harry Potter attractions; gringotts, hogwarts express. May not get down there for a while."
641023883525681000,positive,"#ImAChristianBut I may have read all 7 of the Harry Potter books, and I may have  accidently enjoyed them"
641038429464072000,positive,I have too many books to read.  Grey Cloud Atlas Twilight  Harry Potter 2nd Gen! How I Live Now If I stay Don't make me think
641045421767455000,positive,"Horror movie loving Wednesday Addams-esque girl on the outside, Disney soundtrack singer and Harry Potter enthusiast on the inside."
641054965612577000,positive,"[someone] So cool! And earlier in my morning, i watched the 1st Harry Potter movie"
641066769617154000,negative,Non stop Harry Potter in our house since Friday! Make it stop!!!
641068501013254000,positive,anyone can come over to my house on October 19th and watch Harry Potter Deathly Hollows Pt. 1 and 2 as long as you bring a smile
641082151488754000,positive,"Spent my Labor Day beating [someone] in Mario kart for the first time &amp; getting halfway done with Harry Potter series, best Monday ever!"
641105288028754000,neutral,"There's a reason I can't watch Jumanji, or the 3rd Harry Potter. That shit sticks with you. [someone]"
641113921886122000,negative,I lost the 7th Harry Potter book....  I'm legit crying now  this is my childhood
641114214820528000,positive,"man I have an 8 am tomorrow but Rosie &amp; jay are having a Harry Potter marathon, looks like I'll be going 2 school in what I'm sleeping in :("
641122931590959000,positive,Tomorrow is a rest day aka I plan on watching Harry Potter and doing homework all day
641128945874661000,positive,Starting off my week looking like Harry Potter - how's your Monday going?
641172541638210000,positive,[someone] on the 6th books: Harry Potter and The Half Blood Prince #PeriplusQuiz16
641180341835698000,positive,"I'm the only person I know that wants a Harry Potter wand for her 25th birthday. Yeah, ill admit it."
641201200646505000,positive,#dylanknows100 Wednesday 9pm talking [someone] Harry Potter with [someone] of [someone] focusing on Book one. Should be fun!
641270462115390000,positive,October 6th is gonna be a busy day for me: Rick Riordan's Magnus Chase book is released as is the illustrated Harry Potter book.
641295585371255000,neutral,3rd floor of the library feels like the forbidden section of the Harry Potter library
641300425505919000,negative,[someone] you're Floyd may weather and I'm 50 cent don't make me force you to read full sentences from Harry Potter
641304312790979000,neutral,"Friend asked me Fri free not want go party, theme is Harry Potter that cb think I don't know subtle hint for PAP heng I said I got church."
641317076242702000,positive,in the mood to watch all the Harry Potter's for the 3rd time in 2 months
641321849410966000,positive,On October 6th illustrated Harry Potter comes out and McDonald's starts serving breakfast all day.
641324760165679000,neutral,"fuck im sad, last tuesday i was at harry potter studio tours having the greatest time ever"
641331172446900000,positive,Recognise this projecting clock? You may have seen it in Harry Potter! #SpotClock
641335163176288000,neutral,It would have been nice in the epilogue of Harry Potter if they warned me not to eat those chilli nachos last Saturday
641362031359033000,neutral,Sorry for all the Harry Potter retweets I just found a great account xD I know it's not Friday but #ff [someone]
641378961117815000,positive,I may or may not buy myself the illustrated version of Harry potter for my birthday
641385582279717000,neutral,Careful how you set out your front page! Unless famous mother of Harry potter is a Jihadi
641408656727233000,neutral,drinking a Capri Sun and reading Harry Potter in bed realizing my life really hasn't changed in the last ten years
641420831978058000,neutral,Harry Potter and the Goblet of Fire ~J.K. Rowling ~1st~ HB/DJ  ~2000
641433304869110000,positive,[someone] I may be working on Harry Potter and the Deathly Hallows for my M.A. paper. In short thank you for sparking my interest in books
641436349271138000,positive,Hey everyone! We'll be watching the second Harry Potter film together on September 18th. Make sure to plan accordingly!
641437580245004000,neutral,tomorrow's going to be so busy and i'm staying up to watch harry potter ok
641457942949053000,positive,"October 6th can't come any faster... I will be eating a McMuffin at noon while reading the new, fully illustrated Harry Potter book. #nerd"
641489331966878000,positive,These were THE best Sunday's. Watching Harry Potter with my girl Dixie. #sochill #whoneedsabf
641496299611759000,positive,[someone] #Celebrityonholiday For Harry Potter Room with Wands &amp; Brooms as Decor Props You never know when he may wish to perform magic
641499415753028000,neutral,does HP stand for Heather Palfreyman or Harry Potter. the world may never know
641503955302908000,positive,Best thing I've done before starting my 2nd year of college? Finally reading Harry Potter. Well worth the wait [someone]
641531761659408000,neutral,Someone enlighten me does that have something to do with Harry Potter not quite sure
641533328135463000,neutral,Harry Potter quiz night is on the 29th at Beerhouse in Fourways. 50 bucks pp. Teams of up to 6.
641546516029665000,positive,Going to wee myself with excitement cus I'm going to the Harry Potter studio tours tomorrow for the first time w/ [someone] and [someone]
641568676517425000,positive,Happy 28th Birthday to Josh Herdman! He portrayed Gregory Goyle in the Harry Potter films.
641618796059460000,positive,Carry On AND the illustrated Harry Potter come out this day. It's a good day for Fangirls everywhere 
641619634190291000,positive,New Post- Harry Potter and the Sorcerer's Stone (Waiting on Wednesday #13)
641627367975318000,positive,I might reread the Harry Potter books for like the 7th time
641632248450708000,neutral,Harry Potter and the Goblet of Fire Year 4 by J. K. Rowling 1ST AMERICAN EDIT
641638783302152000,positive,Anyone fancy watching some Harry Potter on Bluray with a Dominos Two for Wednesday or what
641642650681111000,neutral,Harry Potter and the Sorcerer's Stone: The Illustrated Edition will be available on October 6. Pre-order your...
641646731806011000,positive,Re-reading the Harry Potter series &amp; not giving my uni books a 2nd look has been a great way to spend my summer. Thank you [someone] xx
641647923357422000,positive,[someone] September is a great birthday month! Same with me. Great to see your name at Harry Potter today too!
641651010721698000,positive,Photo: bunnydoodles: /r/sketchdaily theme for September 7th: Harry Potter I love Harry Potter and all the...
641667917726286000,positive,[someone]  [someone] [someone] is celebrating Harry Potter month in November if you guys are interested :)
641675023430890000,positive,"Across the Universe, 4th Harry Potter, Hunger, Sunshine Cleaning, Eternal Sunshine of a Spotless Mind"
641048512029831000,negative,Hillary doesn't want to run as Bill's 3rd term. Biden doesn't want to run as Obama's 3rd term. Both want to run as Sanders's 1st term.
641051761680192000,negative,[someone] Hillary's aides say alot of things - except the one taking the 5th. #Hillary2016
641055683719397000,negative,"[someone] may not be my first choice for president, but I'm voting for him if he's nominated. At least he's better than Hillary"
641057419787924000,neutral,[someone] lol it's the new reinvented redrawn 8th intro to Hillary! She's nice now!
641062657966088000,neutral,"Isn't this like the 4th of 5th reset of Hillary's campaign? Hillary Clinton to Show More Humor &amp; Heart, Aides Say"
641063538690142000,neutral,Hillary's Computer Tech to Plead the Fifth; Congress May Offer a Deal - The New American
641064352787771000,positive,Hillary: campaign unaffected by email scandal: Hillary Clinton said on Monday the controversy around her use o...
641080043477725000,neutral,I'm going to spontaneously skip the shower. Betcha my coworkers appreciate it as much as Hillary's voters will. 
641084066931049000,negative,Hillary whacker [someone] rehashes the same article he wrote 6 weeks ago. NOT ONE new fact in Sept 7 piece.
641105913860985000,neutral,We may never know cause Hillary's lawyers deleted all the emails related to having Ambassador Stevens assassinated.
641106061961888000,neutral,I wish Hillary would sign off her 3rd person tweets with 'Aides say'....
641149471951356000,positive,"[someone]  Sun, sea, Greek yoghurt, giros pita, tzatziki, even a female bartender. My day would be perfect!   ps. could do without Hillary"
641165583887655000,positive,Get your picture taken with Hillary Sept 10 in Cincinnati.2-4PM...
641198882945303000,negative,#Obama and #Hillary may have used Benghazi lie to win his last election but the #Benghazi #truth will lose Hillary's
641221392680284000,negative,This will be the 3rd revamp of Hillary's campaign. Her numbers tank each time. She just sucks at campaigning in the new media world.
641226240179901000,negative,[someone] Wait till Hillary throws you under the bus like the rest. Pleading the 5th?
641239850528703000,positive,[someone] lets not jump the gun.. 1st priority is to see off Hillary..
641241806215115000,neutral,[someone] will rescue Hillary's campaign? Today in this America it's very possible....
641244091758441000,neutral,Are you a Hillary supporter in Cincinnati or Columbus? Are you free Sept 10 to wave Hillary signs? I am not...
641255595991958000,neutral,"Tuesday's Reader is out: Alzheimer's before 40, dwarfing Stonehenge, a more human Hillary and the value of college."
641255654590653000,negative,[someone] This must be the 20th time this old advice to Hillary has been recycled as news.  She is who she is. That's her problem.
641262908106633000,negative,[someone] has to be more to Hillary but she comes across as a lying &amp; disingenuous doofus however those traits may be presidential...
641267953997099000,negative,But Hillary may go to jail for using her private email to break the law.
641268289579143000,neutral,"This girl is straight delusional! Hillary ain't going to jail.  She might visit one, but go...LOLOL"
641284571242328000,positive,Hillary's passionate about overturning Citizens United because she knows 1st hand what it's done to our democracy
641291660920422000,negative,[someone] [someone] [someone] . Maybe he realizes Hillary is a liar and Bernie may take his hard earned millions.
